crop,location,year,month,season,avg_market_price,prev_demand,festival_flag,rainfall_mm,temperature_c,demand_kg
Carrot,Bangalore,2024,8,Monsoon,40.66,1540,0,204.2,32.6,1902.0
Carrot,Bangalore,2024,9,Monsoon,38.86,1902,0,169.9,36.0,2635.0
Carrot,Bangalore,2024,10,Autumn,36.29,2635,1,69.5,38.3,3826.0
Carrot,Bangalore,2024,11,Autumn,36.48,3826,1,6.7,37.6,5001.0
Carrot,Bangalore,2024,12,Winter,35.37,5001,0,17.5,38.1,4561.0
Carrot,Kolkata,2022,1,Winter,34.19,2860,0,28.8,35.4,3872.0
Carrot,Kolkata,2022,2,Winter,35.0,3872,0,53.0,30.0,3651.0
Carrot,Kolkata,2022,3,Summer,36.97,3651,0,21.4,25.3,2787.0
Carrot,Kolkata,2022,4,Summer,37.83,2787,0,5.6,22.0,2157.0
Carrot,Kolkata,2022,5,Summer,40.07,2157,0,63.9,21.1,1628.0
Carrot,Kolkata,2022,6,Monsoon,39.91,1628,0,153.3,21.4,1426.0
Carrot,Kolkata,2022,7,Monsoon,39.65,1426,0,206.9,26.6,1430.0
Carrot,Kolkata,2022,8,Monsoon,37.15,1430,0,197.5,31.6,1800.0
Carrot,Kolkata,2022,9,Monsoon,35.86,1800,0,150.0,35.1,2576.0
Carrot,Kolkata,2022,10,Autumn,35.66,2576,1,65.2,34.5,3926.0
Carrot,Kolkata,2022,11,Autumn,33.5,3926,1,17.6,41.1,4670.0
Carrot,Kolkata,2022,12,Winter,34.37,4670,0,0.0,37.1,4351.0
Carrot,Kolkata,2023,1,Winter,36.4,4351,0,36.6,35.8,4101.0
Carrot,Kolkata,2023,2,Winter,35.93,4101,0,35.4,30.0,3421.0
Carrot,Kolkata,2023,3,Summer,41.35,3421,0,13.4,26.6,2882.0
Carrot,Kolkata,2023,4,Summer,40.01,2882,0,8.5,20.4,1923.0
Carrot,Kolkata,2023,5,Summer,40.64,1923,0,74.8,22.2,1535.0
Carrot,Kolkata,2023,6,Monsoon,39.23,1535,0,155.8,22.5,1671.0
Carrot,Kolkata,2023,7,Monsoon,36.64,1671,0,188.6,26.7,1805.0
Carrot,Kolkata,2023,8,Monsoon,40.02,1805,0,215.9,30.0,2023.0
Carrot,Kolkata,2023,9,Monsoon,37.03,2023,0,137.6,35.3,2516.0
Carrot,Kolkata,2023,10,Autumn,36.09,2516,1,83.5,39.3,3802.0
Carrot,Kolkata,2023,11,Autumn,34.89,3802,1,10.3,40.1,4809.0
Carrot,Kolkata,2023,12,Winter,37.41,4809,0,31.2,37.7,4348.0
Carrot,Kolkata,2024,1,Winter,38.8,4348,0,16.8,33.0,3974.0
Carrot,Kolkata,2024,2,Winter,36.72,3974,0,25.2,29.9,3560.0
Carrot,Kolkata,2024,3,Summer,37.89,3560,0,40.7,25.8,3042.0
Carrot,Kolkata,2024,4,Summer,40.82,3042,0,17.8,27.4,2181.0
Carrot,Kolkata,2024,5,Summer,41.36,2181,0,87.9,18.2,1963.0
Carrot,Kolkata,2024,6,Monsoon,40.98,1963,0,145.5,19.6,1671.0
Carrot,Kolkata,2024,7,Monsoon,40.27,1671,0,199.5,24.2,1399.0
Carrot,Kolkata,2024,8,Monsoon,41.89,1399,0,199.3,32.0,1864.0
Carrot,Kolkata,2024,9,Monsoon,40.05,1864,0,127.3,32.5,2281.0
Carrot,Kolkata,2024,10,Autumn,36.6,2281,1,63.2,38.3,3681.0
Carrot,Kolkata,2024,11,Autumn,38.86,3681,1,18.6,39.8,4726.0
Carrot,Kolkata,2024,12,Winter,35.58,4726,0,21.1,36.7,4336.0
Carrot,Patna,2022,1,Winter,32.26,1950,0,26.1,35.0,2590.0
Carrot,Patna,2022,2,Winter,33.98,2590,0,38.1,30.1,2805.0
Carrot,Patna,2022,3,Summer,37.57,2805,0,19.6,26.1,2083.0
Carrot,Patna,2022,4,Summer,39.47,2083,0,9.1,25.4,1626.0
Carrot,Patna,2022,5,Summer,40.62,1626,0,75.2,19.5,1018.0
Carrot,Patna,2022,6,Monsoon,36.25,1018,0,151.5,19.7,998.0
Carrot,Patna,2022,7,Monsoon,39.59,998,0,181.7,22.5,1214.0
Carrot,Patna,2022,8,Monsoon,38.08,1214,0,214.7,29.6,1421.0
Carrot,Patna,2022,9,Monsoon,37.06,1421,0,164.1,34.0,1814.0
Carrot,Patna,2022,10,Autumn,35.8,1814,1,74.9,37.6,2870.0
Carrot,Patna,2022,11,Autumn,37.61,2870,1,38.1,39.7,3204.0
Carrot,Patna,2022,12,Winter,39.5,3204,0,44.3,38.6,2781.0
Carrot,Patna,2023,1,Winter,36.85,2781,0,9.7,35.1,3007.0
Carrot,Patna,2023,2,Winter,38.71,3007,0,10.0,31.4,2602.0
Carrot,Patna,2023,3,Summer,39.88,2602,0,5.6,27.6,2090.0
Carrot,Patna,2023,4,Summer,39.13,2090,0,23.1,22.5,1614.0
Carrot,Patna,2023,5,Summer,38.56,1614,0,67.1,19.7,1075.0
Carrot,Patna,2023,6,Monsoon,40.62,1075,0,150.6,22.2,929.0
Carrot,Patna,2023,7,Monsoon,39.66,929,0,184.5,27.7,895.0
Carrot,Patna,2023,8,Monsoon,38.13,895,0,201.1,27.2,1355.0
Carrot,Patna,2023,9,Monsoon,40.28,1355,0,121.2,36.2,1655.0
Carrot,Patna,2023,10,Autumn,36.43,1655,1,71.0,39.5,2756.0
Carrot,Patna,2023,11,Autumn,35.17,2756,1,9.9,38.3,3320.0
Carrot,Patna,2023,12,Winter,34.22,3320,0,37.4,37.5,2950.0
Carrot,Patna,2024,1,Winter,37.93,2950,0,25.9,37.3,2750.0
Carrot,Patna,2024,2,Winter,37.66,2750,0,31.5,29.6,2368.0
Carrot,Patna,2024,3,Summer,40.42,2368,0,41.1,21.7,1894.0
Carrot,Patna,2024,4,Summer,39.42,1894,0,13.8,24.7,1404.0
Carrot,Patna,2024,5,Summer,40.61,1404,0,64.6,21.6,877.0
Carrot,Patna,2024,6,Monsoon,41.63,877,0,134.3,24.1,854.0
Carrot,Patna,2024,7,Monsoon,43.58,854,0,189.9,24.5,809.0
Carrot,Patna,2024,8,Monsoon,39.41,809,0,187.2,31.6,1123.0
Carrot,Patna,2024,9,Monsoon,39.67,1123,0,147.4,34.5,1892.0
Carrot,Patna,2024,10,Autumn,38.65,1892,1,71.6,34.2,2665.0
Carrot,Patna,2024,11,Autumn,37.34,2665,1,20.7,39.4,3199.0
Carrot,Patna,2024,12,Winter,35.75,3199,0,29.2,37.0,3363.0
Carrot,Hyderabad,2022,1,Winter,33.11,2730,0,9.3,34.7,3717.0
Carrot,Hyderabad,2022,2,Winter,37.43,3717,0,6.0,29.3,3538.0
Carrot,Hyderabad,2022,3,Summer,39.59,3538,0,28.5,22.8,2651.0
Carrot,Hyderabad,2022,4,Summer,38.87,2651,0,42.9,23.7,1983.0
Carrot,Hyderabad,2022,5,Summer,38.87,1983,0,68.9,20.3,1535.0
Carrot,Hyderabad,2022,6,Monsoon,39.0,1535,0,116.7,23.9,1243.0
Carrot,Hyderabad,2022,7,Monsoon,37.58,1243,0,185.5,26.0,1033.0
Carrot,Hyderabad,2022,8,Monsoon,37.78,1033,0,200.0,30.8,1532.0
Carrot,Hyderabad,2022,9,Monsoon,35.58,1532,0,148.6,32.3,2309.0
Carrot,Hyderabad,2022,10,Autumn,35.34,2309,1,79.2,37.3,4064.0
Carrot,Hyderabad,2022,11,Autumn,34.68,4064,1,25.3,39.5,4549.0
Carrot,Hyderabad,2022,12,Winter,35.55,4549,0,0.0,39.2,4204.0
Carrot,Hyderabad,2023,1,Winter,34.11,4204,0,17.9,35.6,3946.0
Carrot,Hyderabad,2023,2,Winter,38.31,3946,0,3.0,32.7,3137.0
Carrot,Hyderabad,2023,3,Summer,37.5,3137,0,0.0,25.3,2579.0
Carrot,Hyderabad,2023,4,Summer,39.9,2579,0,49.2,22.7,1966.0
Carrot,Hyderabad,2023,5,Summer,39.63,1966,0,77.4,20.4,1653.0
Carrot,Hyderabad,2023,6,Monsoon,40.58,1653,0,122.8,24.6,1523.0
Carrot,Hyderabad,2023,7,Monsoon,38.4,1523,0,177.7,24.1,1496.0
Carrot,Hyderabad,2023,8,Monsoon,37.82,1496,0,194.9,29.3,1629.0
Carrot,Hyderabad,2023,9,Monsoon,37.2,1629,0,146.6,33.8,2671.0
Carrot,Hyderabad,2023,10,Autumn,36.33,2671,1,65.4,39.7,3851.0
Carrot,Hyderabad,2023,11,Autumn,38.29,3851,1,19.2,36.5,4485.0
Carrot,Hyderabad,2023,12,Winter,35.77,4485,0,31.2,36.7,4070.0
Carrot,Hyderabad,2024,1,Winter,37.89,4070,0,38.5,35.0,4140.0
Carrot,Hyderabad,2024,2,Winter,36.2,4140,0,37.3,31.1,3482.0
Carrot,Hyderabad,2024,3,Summer,39.54,3482,0,4.9,26.6,2605.0
Carrot,Hyderabad,2024,4,Summer,40.34,2605,0,17.2,20.0,1805.0
Carrot,Hyderabad,2024,5,Summer,43.9,1805,0,74.5,21.6,1550.0
Carrot,Hyderabad,2024,6,Monsoon,39.57,1550,0,140.9,23.4,1148.0
Carrot,Hyderabad,2024,7,Monsoon,41.18,1148,0,198.9,22.3,1121.0
Carrot,Hyderabad,2024,8,Monsoon,41.01,1121,0,195.4,28.4,1669.0
Carrot,Hyderabad,2024,9,Monsoon,38.23,1669,0,168.3,34.5,2356.0
Carrot,Hyderabad,2024,10,Autumn,39.02,2356,1,46.4,38.4,4072.0
Carrot,Hyderabad,2024,11,Autumn,36.57,4072,1,10.7,38.6,4638.0
Carrot,Hyderabad,2024,12,Winter,38.6,4638,0,25.7,37.7,4081.0
Carrot,Chennai,2022,1,Winter,35.18,2600,0,34.8,35.3,3426.0
Carrot,Chennai,2022,2,Winter,36.38,3426,0,56.4,28.8,3174.0
Carrot,Chennai,2022,3,Summer,36.07,3174,0,46.8,26.8,2822.0
Carrot,Chennai,2022,4,Summer,39.12,2822,0,23.9,21.4,2147.0
Carrot,Chennai,2022,5,Summer,39.43,2147,0,69.8,20.9,1585.0
Carrot,Chennai,2022,6,Monsoon,41.48,1585,0,148.2,21.2,1054.0
Carrot,Chennai,2022,7,Monsoon,41.29,1054,0,200.3,25.0,1066.0
Carrot,Chennai,2022,8,Monsoon,38.52,1066,0,182.8,28.5,1429.0
Carrot,Chennai,2022,9,Monsoon,37.35,1429,0,140.1,31.3,2191.0
Carrot,Chennai,2022,10,Autumn,34.14,2191,1,44.3,39.4,3718.0
Carrot,Chennai,2022,11,Autumn,36.25,3718,1,9.5,41.4,4194.0
Carrot,Chennai,2022,12,Winter,34.55,4194,0,6.2,38.7,3995.0
Carrot,Chennai,2023,1,Winter,36.42,3995,0,39.1,33.4,3943.0
Carrot,Chennai,2023,2,Winter,36.68,3943,0,32.1,29.8,3142.0
Carrot,Chennai,2023,3,Summer,37.97,3142,0,4.2,26.0,2700.0
Carrot,Chennai,2023,4,Summer,38.91,2700,0,35.6,20.4,2091.0
Carrot,Chennai,2023,5,Summer,41.3,2091,0,56.0,23.1,1535.0
Carrot,Chennai,2023,6,Monsoon,40.31,1535,0,174.2,20.0,1283.0
Carrot,Chennai,2023,7,Monsoon,38.48,1283,0,180.1,26.0,1445.0
Carrot,Chennai,2023,8,Monsoon,36.65,1445,0,209.7,30.4,1624.0
Carrot,Chennai,2023,9,Monsoon,34.39,1624,0,155.7,34.5,2578.0
Carrot,Chennai,2023,10,Autumn,38.47,2578,1,68.6,36.6,3480.0
Carrot,Chennai,2023,11,Autumn,38.78,3480,1,9.7,39.5,4484.0
Carrot,Chennai,2023,12,Winter,37.11,4484,0,25.4,38.5,3836.0
Carrot,Chennai,2024,1,Winter,37.82,3836,0,29.7,33.4,3685.0
Carrot,Chennai,2024,2,Winter,33.89,3685,0,27.5,30.2,3444.0
Carrot,Chennai,2024,3,Summer,39.16,3444,0,29.6,26.2,2991.0
Carrot,Chennai,2024,4,Summer,41.88,2991,0,24.7,22.9,2119.0
Carrot,Chennai,2024,5,Summer,40.56,2119,0,53.1,17.3,1633.0
Carrot,Chennai,2024,6,Monsoon,41.74,1633,0,142.0,23.4,1427.0
Carrot,Chennai,2024,7,Monsoon,41.94,1427,0,189.4,26.2,1522.0
Carrot,Chennai,2024,8,Monsoon,41.61,1522,0,168.3,29.3,1929.0
Carrot,Chennai,2024,9,Monsoon,40.36,1929,0,150.9,34.1,2454.0
Carrot,Chennai,2024,10,Autumn,39.85,2454,1,61.2,38.3,3817.0
Carrot,Chennai,2024,11,Autumn,37.3,3817,1,31.1,39.1,4438.0
Carrot,Chennai,2024,12,Winter,35.6,4438,0,18.3,38.1,4259.0
Spinach,Delhi,2022,1,Winter,19.69,1875,0,2.9,33.9,2997.0
Spinach,Delhi,2022,2,Winter,19.21,2997,0,13.7,29.0,2870.0
Spinach,Delhi,2022,3,Summer,24.39,2870,0,0.0,24.0,2120.0
Spinach,Delhi,2022,4,Summer,21.24,2120,0,3.4,22.1,1496.0
Spinach,Delhi,2022,5,Summer,20.82,1496,0,94.2,21.6,963.0
Spinach,Delhi,2022,6,Monsoon,19.26,963,0,136.8,20.7,439.0
Spinach,Delhi,2022,7,Monsoon,22.01,439,0,180.4,23.7,410.0
Spinach,Delhi,2022,8,Monsoon,20.49,410,0,146.7,28.4,897.0
Spinach,Delhi,2022,9,Monsoon,21.8,897,0,170.1,33.6,1562.0
Spinach,Delhi,2022,10,Autumn,19.9,1562,1,66.0,36.5,2658.0
Spinach,Delhi,2022,11,Autumn,18.23,2658,1,22.6,38.6,3602.0
Spinach,Delhi,2022,12,Winter,19.6,3602,0,26.4,37.1,3335.0
Spinach,Delhi,2023,1,Winter,19.29,3335,0,7.0,34.6,3038.0
Spinach,Delhi,2023,2,Winter,21.39,3038,0,0.0,29.5,2581.0
Spinach,Delhi,2023,3,Summer,23.03,2581,0,57.8,26.8,2093.0
Spinach,Delhi,2023,4,Summer,18.21,2093,0,47.8,21.0,1392.0
Spinach,Delhi,2023,5,Summer,22.62,1392,0,75.0,21.2,968.0
Spinach,Delhi,2023,6,Monsoon,21.08,968,0,153.0,23.4,452.0
Spinach,Delhi,2023,7,Monsoon,21.37,452,0,218.1,25.7,461.0
Spinach,Delhi,2023,8,Monsoon,20.0,461,0,184.1,28.9,789.0
Spinach,Delhi,2023,9,Monsoon,22.75,789,0,144.4,33.6,1574.0
Spinach,Delhi,2023,10,Autumn,20.43,1574,1,70.6,36.7,2779.0
Spinach,Delhi,2023,11,Autumn,21.67,2779,1,30.7,38.9,3466.0
Spinach,Delhi,2023,12,Winter,17.46,3466,0,31.9,37.1,3375.0
Spinach,Delhi,2024,1,Winter,21.36,3375,0,30.9,35.4,3082.0
Spinach,Delhi,2024,2,Winter,21.82,3082,0,7.9,30.8,2600.0
Spinach,Delhi,2024,3,Summer,21.02,2600,0,36.6,24.2,2224.0
Spinach,Delhi,2024,4,Summer,22.86,2224,0,33.0,21.7,1418.0
Spinach,Delhi,2024,5,Summer,22.84,1418,0,25.4,19.6,782.0
Spinach,Delhi,2024,6,Monsoon,22.62,782,0,151.0,23.9,386.0
Spinach,Delhi,2024,7,Monsoon,22.69,386,0,198.7,25.0,475.0
Spinach,Delhi,2024,8,Monsoon,21.91,475,0,227.5,26.6,898.0
Spinach,Delhi,2024,9,Monsoon,22.97,898,0,135.6,35.8,1566.0
Spinach,Delhi,2024,10,Autumn,21.07,1566,1,62.5,37.6,2718.0
Spinach,Delhi,2024,11,Autumn,21.82,2718,1,17.2,39.4,3310.0
Spinach,Delhi,2024,12,Winter,21.81,3310,0,4.2,35.2,3264.0
Spinach,Mumbai,2022,1,Winter,22.05,2025,0,27.6,32.4,2883.0
Spinach,Mumbai,2022,2,Winter,18.6,2883,0,22.5,31.3,2752.0
Spinach,Mumbai,2022,3,Summer,20.99,2752,0,22.7,29.8,2386.0
Spinach,Mumbai,2022,4,Summer,19.76,2386,0,38.1,22.8,1691.0
Spinach,Mumbai,2022,5,Summer,21.85,1691,0,44.1,23.4,625.0
Spinach,Mumbai,2022,6,Monsoon,21.4,625,0,142.2,23.2,609.0
Spinach,Mumbai,2022,7,Monsoon,21.47,609,0,181.1,23.5,641.0
Spinach,Mumbai,2022,8,Monsoon,19.96,641,0,188.6,31.8,1109.0
Spinach,Mumbai,2022,9,Monsoon,18.72,1109,0,148.3,32.2,1797.0
Spinach,Mumbai,2022,10,Autumn,17.57,1797,1,96.3,38.7,2651.0
Spinach,Mumbai,2022,11,Autumn,21.15,2651,1,31.0,38.9,3559.0
Spinach,Mumbai,2022,12,Winter,18.77,3559,0,25.3,39.1,3490.0
Spinach,Mumbai,2023,1,Winter,20.14,3490,0,20.4,35.3,3472.0
Spinach,Mumbai,2023,2,Winter,23.37,3472,0,13.1,28.0,2816.0
Spinach,Mumbai,2023,3,Summer,21.29,2816,0,11.5,25.4,2155.0
Spinach,Mumbai,2023,4,Summer,22.04,2155,0,19.7,22.1,1181.0
Spinach,Mumbai,2023,5,Summer,23.05,1181,0,94.8,20.8,633.0
Spinach,Mumbai,2023,6,Monsoon,24.46,633,0,140.2,21.2,406.0
Spinach,Mumbai,2023,7,Monsoon,21.61,406,0,205.2,24.5,536.0
Spinach,Mumbai,2023,8,Monsoon,19.96,536,0,213.1,27.2,790.0
Spinach,Mumbai,2023,9,Monsoon,18.94,790,0,131.0,33.3,1636.0
Spinach,Mumbai,2023,10,Autumn,22.28,1636,1,36.4,36.3,2962.0
Spinach,Mumbai,2023,11,Autumn,18.01,2962,1,22.8,37.5,3655.0
Spinach,Mumbai,2023,12,Winter,21.26,3655,0,19.4,39.1,3603.0
Spinach,Mumbai,2024,1,Winter,20.32,3603,0,8.9,34.5,3355.0
Spinach,Mumbai,2024,2,Winter,20.89,3355,0,50.6,27.4,3047.0
Spinach,Mumbai,2024,3,Summer,21.1,3047,0,0.0,24.5,2236.0
Spinach,Mumbai,2024,4,Summer,23.39,2236,0,0.0,23.1,1528.0
Spinach,Mumbai,2024,5,Summer,21.65,1528,0,53.5,21.1,869.0
Spinach,Mumbai,2024,6,Monsoon,21.41,869,0,179.6,22.3,577.0
Spinach,Mumbai,2024,7,Monsoon,21.45,577,0,173.6,23.7,581.0
Spinach,Mumbai,2024,8,Monsoon,23.19,581,0,207.9,30.9,857.0
Spinach,Mumbai,2024,9,Monsoon,20.96,857,0,139.2,34.9,1670.0
Spinach,Mumbai,2024,10,Autumn,21.53,1670,1,73.2,37.3,3127.0
Spinach,Mumbai,2024,11,Autumn,21.55,3127,1,17.4,40.8,3600.0
Spinach,Mumbai,2024,12,Winter,19.4,3600,0,3.5,36.5,3531.0
Spinach,Pune,2022,1,Winter,19.99,1500,0,29.2,36.4,2175.0
Spinach,Pune,2022,2,Winter,20.02,2175,0,0.0,30.1,2097.0
Spinach,Pune,2022,3,Summer,21.66,2097,0,51.6,27.4,1536.0
Spinach,Pune,2022,4,Summer,20.06,1536,0,12.3,22.1,1141.0
Spinach,Pune,2022,5,Summer,23.25,1141,0,71.9,19.4,653.0
Spinach,Pune,2022,6,Monsoon,22.12,653,0,121.3,22.1,516.0
Spinach,Pune,2022,7,Monsoon,21.83,516,0,188.8,26.7,340.0
Spinach,Pune,2022,8,Monsoon,22.82,340,0,172.6,31.7,742.0
Spinach,Pune,2022,9,Monsoon,21.52,742,0,169.7,36.1,1167.0
Spinach,Pune,2022,10,Autumn,19.44,1167,1,92.6,38.6,2122.0
Spinach,Pune,2022,11,Autumn,20.54,2122,1,23.9,36.5,2674.0
Spinach,Pune,2022,12,Winter,19.03,2674,0,25.6,37.0,2566.0
Spinach,Pune,2023,1,Winter,22.1,2566,0,17.6,37.3,2479.0
Spinach,Pune,2023,2,Winter,22.18,2479,0,19.6,31.3,2048.0
Spinach,Pune,2023,3,Summer,22.77,2048,0,18.8,22.8,1778.0
Spinach,Pune,2023,4,Summer,22.65,1778,0,21.2,19.0,1033.0
Spinach,Pune,2023,5,Summer,22.6,1033,0,56.6,21.9,583.0
Spinach,Pune,2023,6,Monsoon,21.83,583,0,137.5,22.4,304.0
Spinach,Pune,2023,7,Monsoon,21.99,304,0,188.9,26.0,276.0
Spinach,Pune,2023,8,Monsoon,21.18,276,0,208.7,25.9,640.0
Spinach,Pune,2023,9,Monsoon,22.78,640,0,149.5,35.3,1154.0
Spinach,Pune,2023,10,Autumn,18.2,1154,1,75.4,38.1,2370.0
Spinach,Pune,2023,11,Autumn,20.71,2370,1,0.0,39.6,2844.0
Spinach,Pune,2023,12,Winter,17.82,2844,0,12.6,39.0,2690.0
Spinach,Pune,2024,1,Winter,21.37,2690,0,11.5,33.5,2587.0
Spinach,Pune,2024,2,Winter,21.29,2587,0,14.9,31.2,2083.0
Spinach,Pune,2024,3,Summer,20.86,2083,0,16.1,25.1,1671.0
Spinach,Pune,2024,4,Summer,20.14,1671,0,23.5,19.8,1166.0
Spinach,Pune,2024,5,Summer,24.0,1166,0,54.4,21.5,524.0
Spinach,Pune,2024,6,Monsoon,23.56,524,0,126.1,24.7,332.0
Spinach,Pune,2024,7,Monsoon,21.24,332,0,179.9,24.7,508.0
Spinach,Pune,2024,8,Monsoon,21.89,508,0,182.2,31.6,669.0
Spinach,Pune,2024,9,Monsoon,21.67,669,0,140.9,30.6,1235.0
Spinach,Pune,2024,10,Autumn,22.84,1235,1,79.0,35.0,2219.0
Spinach,Pune,2024,11,Autumn,22.19,2219,1,38.8,38.9,2625.0
Spinach,Pune,2024,12,Winter,18.29,2625,0,30.7,36.6,2532.0
Spinach,Bangalore,2022,1,Winter,20.08,1725,0,20.1,33.3,2358.0
Spinach,Bangalore,2022,2,Winter,21.25,2358,0,0.0,32.1,2229.0
Spinach,Bangalore,2022,3,Summer,21.15,2229,0,20.0,27.0,1848.0
Spinach,Bangalore,2022,4,Summer,21.19,1848,0,36.4,21.1,1260.0
Spinach,Bangalore,2022,5,Summer,21.67,1260,0,62.5,20.4,764.0
Spinach,Bangalore,2022,6,Monsoon,20.36,764,0,131.6,23.4,499.0
Spinach,Bangalore,2022,7,Monsoon,18.61,499,0,189.4,26.0,659.0
Spinach,Bangalore,2022,8,Monsoon,20.48,659,0,183.7,31.8,924.0
Spinach,Bangalore,2022,9,Monsoon,22.3,924,0,176.0,34.1,1450.0
Spinach,Bangalore,2022,10,Autumn,21.17,1450,1,72.8,37.9,2437.0
Spinach,Bangalore,2022,11,Autumn,19.7,2437,1,5.2,38.0,3165.0
Spinach,Bangalore,2022,12,Winter,18.03,3165,0,30.7,39.8,2989.0
Spinach,Bangalore,2023,1,Winter,20.59,2989,0,0.0,37.5,2903.0
Spinach,Bangalore,2023,2,Winter,21.31,2903,0,0.0,30.0,2447.0
Spinach,Bangalore,2023,3,Summer,19.87,2447,0,36.1,29.0,1802.0
Spinach,Bangalore,2023,4,Summer,23.26,1802,0,6.8,24.6,1204.0
Spinach,Bangalore,2023,5,Summer,23.49,1204,0,67.1,19.8,678.0
Spinach,Bangalore,2023,6,Monsoon,22.14,678,0,143.4,23.1,438.0
Spinach,Bangalore,2023,7,Monsoon,24.54,438,0,194.0,26.7,514.0
Spinach,Bangalore,2023,8,Monsoon,20.81,514,0,205.9,29.7,938.0
Spinach,Bangalore,2023,9,Monsoon,20.74,938,0,149.8,32.4,1485.0
Spinach,Bangalore,2023,10,Autumn,21.27,1485,1,58.9,40.0,2657.0
Spinach,Bangalore,2023,11,Autumn,18.85,2657,1,24.0,39.1,3258.0
Spinach,Bangalore,2023,12,Winter,19.24,3258,0,20.2,35.7,3036.0
Spinach,Bangalore,2024,1,Winter,19.95,3036,0,26.2,35.2,2924.0
Spinach,Bangalore,2024,2,Winter,20.54,2924,0,17.3,25.7,2602.0
Spinach,Bangalore,2024,3,Summer,24.06,2602,0,0.0,25.7,1801.0
Spinach,Bangalore,2024,4,Summer,24.73,1801,0,20.0,20.2,1185.0
Spinach,Bangalore,2024,5,Summer,23.83,1185,0,67.3,23.0,616.0
Spinach,Bangalore,2024,6,Monsoon,22.2,616,0,137.6,22.9,232.0
Spinach,Bangalore,2024,7,Monsoon,25.17,232,0,193.1,23.3,411.0
Spinach,Bangalore,2024,8,Monsoon,19.81,411,0,180.3,29.0,766.0
Spinach,Bangalore,2024,9,Monsoon,22.85,766,0,162.5,37.8,1398.0
Spinach,Bangalore,2024,10,Autumn,24.1,1398,1,60.1,36.4,2428.0
Spinach,Bangalore,2024,11,Autumn,18.33,2428,1,51.7,41.1,3139.0
Spinach,Bangalore,2024,12,Winter,20.52,3139,0,10.0,37.7,3329.0
Spinach,Kolkata,2022,1,Winter,20.42,1650,0,3.8,34.8,2429.0
Spinach,Kolkata,2022,2,Winter,20.13,2429,0,21.7,28.4,2347.0
Spinach,Kolkata,2022,3,Summer,22.54,2347,0,24.9,26.4,1876.0
Spinach,Kolkata,2022,4,Summer,20.31,1876,0,21.1,20.4,1226.0
Spinach,Kolkata,2022,5,Summer,20.26,1226,0,70.4,20.3,636.0
Spinach,Kolkata,2022,6,Monsoon,19.67,636,0,122.5,21.9,393.0
Spinach,Kolkata,2022,7,Monsoon,22.1,393,0,188.0,23.5,538.0
Spinach,Kolkata,2022,8,Monsoon,21.9,538,0,185.6,29.3,768.0
Spinach,Kolkata,2022,9,Monsoon,21.8,768,0,135.5,36.3,1449.0
Spinach,Kolkata,2022,10,Autumn,21.88,1449,1,80.5,34.8,2441.0
Spinach,Kolkata,2022,11,Autumn,19.62,2441,1,35.2,39.6,3051.0
Spinach,Kolkata,2022,12,Winter,20.62,3051,0,25.5,37.3,2741.0
Spinach,Kolkata,2023,1,Winter,19.28,2741,0,11.9,37.6,2696.0
Spinach,Kolkata,2023,2,Winter,19.57,2696,0,6.8,30.5,2354.0
Spinach,Kolkata,2023,3,Summer,22.3,2354,0,32.7,24.5,1871.0
Spinach,Kolkata,2023,4,Summer,26.34,1871,0,35.8,22.4,1254.0
Spinach,Kolkata,2023,5,Summer,22.1,1254,0,71.5,19.7,873.0
Spinach,Kolkata,2023,6,Monsoon,23.5,873,0,172.9,24.4,328.0
Spinach,Kolkata,2023,7,Monsoon,20.16,328,0,201.2,23.6,494.0
Spinach,Kolkata,2023,8,Monsoon,22.5,494,0,201.7,31.4,859.0
Spinach,Kolkata,2023,9,Monsoon,19.09,859,0,132.5,34.3,1259.0
Spinach,Kolkata,2023,10,Autumn,21.82,1259,1,77.7,36.7,2465.0
Spinach,Kolkata,2023,11,Autumn,19.24,2465,1,10.7,39.9,2908.0
Spinach,Kolkata,2023,12,Winter,19.38,2908,0,21.8,37.1,3077.0
Spinach,Kolkata,2024,1,Winter,19.37,3077,0,0.0,35.1,2893.0
Spinach,Kolkata,2024,2,Winter,19.9,2893,0,24.5,30.6,2340.0
Spinach,Kolkata,2024,3,Summer,22.51,2340,0,33.9,28.2,1694.0
Spinach,Kolkata,2024,4,Summer,22.6,1694,0,25.1,25.8,1310.0
Spinach,Kolkata,2024,5,Summer,23.77,1310,0,55.5,20.9,758.0
Spinach,Kolkata,2024,6,Monsoon,24.46,758,0,135.8,21.0,554.0
Spinach,Kolkata,2024,7,Monsoon,23.09,554,0,216.5,28.2,437.0
Spinach,Kolkata,2024,8,Monsoon,21.08,437,0,214.1,31.1,703.0
Spinach,Kolkata,2024,9,Monsoon,21.8,703,0,154.7,34.2,1465.0
Spinach,Kolkata,2024,10,Autumn,18.51,1465,1,78.0,39.8,2485.0
Spinach,Kolkata,2024,11,Autumn,19.85,2485,1,30.4,36.7,3002.0
Spinach,Kolkata,2024,12,Winter,23.43,3002,0,20.3,40.2,2760.0
Spinach,Patna,2022,1,Winter,20.1,1125,0,27.9,35.3,1686.0
Spinach,Patna,2022,2,Winter,21.53,1686,0,24.6,32.5,1479.0
Spinach,Patna,2022,3,Summer,21.0,1479,0,31.9,26.8,1274.0
Spinach,Patna,2022,4,Summer,21.32,1274,0,22.8,22.5,696.0
